Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
149.171.126.14-175.45.176.1-25-3437-6,149.171.126.14,25,175.45.176.1,3437,6,18/02/2015 05:37:33 AM,121887,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.02160197560036,30471.75,60467.72602733351,121172.0,6.0,121178.0,60589.0,85677.30024924922,121172.0,6.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,60,40,24.612961185360213,16.408640790240142,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.2-18774-36781-6,59.166.0.2,18774,149.171.126.2,36781,6,18/02/2015 07:46:35 AM,4849,6,9,0.0,8192.0,0.0,0.0,0.0,0.0,1448.0,0.0,910.2222222222222,690.1336424522749,1689420.4990719736,3093.4213239843266,346.3571428571428,546.4987306822977,1845.0,1.0,4433.0,886.6,1616.8513537118986,3729.0,1.0,4317.0,539.625,739.7543873282731,2009.0,1.0,0,0,0,0,200,296,1237.3685295937307,1856.052794390596,0.0,1448.0,512.0,686.6591585350042,471500.8000000001,1,4,0,4,13,0,0,0,1.0,546.1333333333333,0.0,910.2222222222222,0,0,0,8192,6,4001954,0,0,0,0,5792,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.0-59753-1403-6,59.166.0.5,59753,149.171.126.0,1403,6,22/01/2015 08:53:09 AM,343,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8746.355685131195,171.5,239.7091988222396,341.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2915.451895043732,5830.903790087464,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20272,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.3-62675-18702-6,59.166.0.3,62675,149.171.126.3,18702,6,22/01/2015 09:44:43 AM,376,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7978.72340425532,188.0,258.8010819142764,371.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,2659.5744680851067,5319.148936170213,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,23168,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.8-149.171.126.6-55977-53-17,59.166.0.8,55977,149.171.126.6,53,17,22/01/2015 08:11:26 AM,986,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,215010.14198782964,4056.795131845842,328.66666666666663,558.014635411414,973.0,4.0,4.0,4.0,0.0,4.0,4.0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,16,16,2028.397565922921,2028.397565922921,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,215010,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.3-55316-21-6,59.166.0.9,55316,149.171.126.3,21,6,22/01/2015 07:52:51 PM,2366203,50,51,222.0,926.0,22.0,0.0,4.44,6.658307684726639,54.0,0.0,18.15686274509805,20.225105734230027,485.1654739682098,42.68441887699407,23662.03,61184.307451439054,329804.0,1.0,2309813.0,47139.04081632654,97312.9551061846,507144.0,1.0,2364188.0,47283.76000000001,92954.4537042278,333956.0,1.0,0,0,0,0,1608,1640,21.13090043415548,21.55351844283859,0.0,54.0,11.254901960784316,16.501836846158184,272.31061929722387,1,4,0,48,99,0,0,0,1.0,11.366336633663366,4.44,18.15686274509804,0,0,0,1148,48,564,0,0,0,0,5792,20272,20,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.1-32919-80-6,59.166.0.1,32919,149.171.126.1,80,6,17/02/2015 09:53:54 PM,354,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8474.57627118644,177.0,247.48737341529164,352.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2824.858757062147,5649.717514124294,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.6-16768-6881-6,59.166.0.5,16768,149.171.126.6,6881,6,18/02/2015 06:01:42 AM,15974,14,15,700.0,700.0,277.0,0.0,49.99999999999999,99.13316607162618,277.0,0.0,46.66666666666666,96.39551461606104,87642.41893076249,1815.450106422937,570.5,1117.6658050830094,4496.0,1.0,15677.0,1205.923076923077,1898.0298760178696,4496.0,1.0,15520.0,1108.5714285714284,2084.9501641078105,6935.0,1.0,0,0,0,0,456,488,876.4241893076249,939.0259171153124,0.0,277.0,46.66666666666666,94.7189429888211,8971.67816091954,1,4,0,12,27,0,0,0,1.0,48.27586206896552,50.0,46.66666666666666,0,0,0,1400,12,130890,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.9-12321-38070-6,59.166.0.3,12321,149.171.126.9,38070,6,22/01/2015 08:58:42 AM,87465,82,83,486.0,78450.0,66.0,0.0,5.926829268292686,16.26082202818231,1300.0,0.0,945.1807228915663,575.6439267077943,902486.708969302,1886.4688732635911,533.3231707317071,1294.6580425221116,6758.0,1.0,82358.0,1016.7654320987656,1785.3451506053734,7061.0,1.0,86966.0,1060.5609756097565,1828.244723181504,7047.0,1.0,0,0,0,0,2632,2664,937.5178642885726,948.9510089750186,0.0,1300.0,475.51807228915646,621.8751577226935,386728.711792625,1,4,0,82,163,0,0,0,1.0,478.4,5.926829268292683,945.1807228915662,0,0,0,78936,82,915486,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.8-149.171.126.8-16094-143-6,59.166.0.8,16094,149.171.126.8,143,6,22/01/2015 09:38:10 AM,345,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8695.652173913044,172.5,239.7091988222396,342.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2898.550724637681,5797.101449275363,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,50680,47784,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.5-21005-53-17,59.166.0.4,21005,149.171.126.5,53,17,17/02/2015 11:32:55 PM,1023,2,2,74.0,106.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,175953.0791788856,3910.0684261974575,341.0,581.113586143019,1012.0,2.0,2.0,2.0,0.0,2.0,2.0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,16,16,1955.0342130987287,1955.0342130987287,37.0,53.0,43.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,54.25,37.0,53.0,0,0,0,180,4,175953,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.7-17256-37220-6,59.166.0.2,17256,149.171.126.7,37220,6,22/01/2015 08:10:09 PM,342,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8771.929824561403,171.0,234.75945135393377,337.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,2923.9766081871344,5847.953216374269,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14480,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.3-13797-13564-6,59.166.0.1,13797,149.171.126.3,13564,6,22/01/2015 03:38:26 PM,101553,88,89,486.0,85134.0,66.0,0.0,5.522727272727276,15.76186090355944,1300.0,0.0,956.5617977528096,557.4622481114379,843106.5551977785,1742.9322619715813,577.0056818181819,1332.5569727714524,7748.0,1.0,97462.0,1120.2528735632188,1880.63070332486,8013.0,1.0,100929.0,1146.9204545454545,1906.5619428373293,7999.0,1.0,0,0,0,0,2824,2856,866.5425935225941,876.3896684489872,0.0,1300.0,481.0112359550562,618.1039624105448,382052.5083476162,1,4,0,88,175,0,0,0,1.0,483.728813559322,5.5227272727272725,956.561797752809,0,0,0,85620,88,854934,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.9-6504-80-6,59.166.0.3,6504,149.171.126.9,80,6,22/01/2015 02:12:47 PM,347,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8645.533141210375,173.5,242.5376259469858,345.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2881.844380403458,5763.688760806916,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.1-29359-143-6,59.166.0.6,29359,149.171.126.1,143,6,18/02/2015 06:54:57 AM,365,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8219.178082191782,182.5,253.85133444597056,362.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2739.7260273972606,5479.452054794521,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,50680,47784,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.0-149.171.126.4-11556-6881-6,59.166.0.0,11556,149.171.126.4,6881,6,18/02/2015 04:01:20 AM,326,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9202.45398773006,163.0,227.6883835420683,324.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3067.4846625766872,6134.969325153375,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.4-1933-40006-6,59.166.0.4,1933,149.171.126.4,40006,6,22/01/2015 10:56:31 AM,336,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8928.57142857143,168.0,230.5168106668145,331.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,2976.190476190476,5952.380952380952,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,44888,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.2-2957-17087-6,59.166.0.4,2957,149.171.126.2,17087,6,18/02/2015 04:19:04 AM,742207,6,9,0.0,8192.0,0.0,0.0,0.0,0.0,1448.0,0.0,910.2222222222222,690.1336424522749,11037.352113359211,20.209995324754416,53014.78571428572,154014.69939246235,562590.0,3.0,564496.0,112899.2,252066.405936412,563809.0,4.0,741666.0,92708.25,199711.6742025506,562729.0,3.0,0,0,0,0,200,296,8.083998129901767,12.12599719485265,0.0,1448.0,512.0,686.6591585350042,471500.8000000001,1,4,0,4,13,0,0,0,1.0,546.1333333333333,0.0,910.2222222222222,0,0,0,8192,6,46054,0,0,0,0,5792,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.1-6911-5190-6,59.166.0.4,6911,149.171.126.1,5190,6,22/01/2015 07:00:08 PM,29698,22,23,806.0,1064.0,270.0,0.0,36.63636363636364,78.15280847072273,433.0,0.0,46.26086956521739,122.66407097557293,62967.20317866523,1515.253552427773,674.9545454545455,3680.399605165149,24494.0,1.0,29536.0,1406.4761904761904,5481.237283853415,25271.0,1.0,29098.0,1322.6363636363635,5189.700445942397,24494.0,1.0,0,0,0,0,712,744,740.7906256313556,774.4629267964173,0.0,433.0,40.65217391304348,101.32658253638292,10267.07632850242,1,4,0,22,43,0,0,0,1.0,41.55555555555556,36.63636363636363,46.26086956521739,0,0,0,1870,22,66054,0,0,0,0,5792,13032,10,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.0-149.171.126.7-63441-6881-6,59.166.0.0,63441,149.171.126.7,6881,6,22/01/2015 05:04:37 PM,320,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9375.0,160.0,219.2031021678297,315.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,3124.9999999999995,6249.999999999999,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.7-42449-53-17,59.166.0.5,42449,149.171.126.7,53,17,22/01/2015 09:10:14 AM,1071,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,197945.8450046685,3734.827264239029,357.0,601.022462142639,1051.0,9.0,11.0,11.0,0.0,11.0,11.0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,16,16,1867.413632119515,1867.413632119515,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,197945,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.1-13398-15238-6,59.166.0.5,13398,149.171.126.1,15238,6,22/01/2015 06:49:33 PM,323,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9287.925696594428,161.5,225.56706319850863,321.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3095.9752321981423,6191.950464396285,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,27512,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.0-149.171.126.1-45822-80-6,59.166.0.0,45822,149.171.126.1,80,6,17/02/2015 11:30:39 PM,1004354,10,15,948.0,9224.0,241.0,0.0,94.8,122.41532220727564,1448.0,0.0,614.9333333333334,676.0667197280233,10127.903109859672,24.891621878341702,41848.083333333336,203972.03488413643,999466.0,2.0,1002764.0,111418.22222222222,333018.76247359463,999466.0,3.0,1003806.0,71700.42857142857,267427.13523980964,1000847.0,2.0,0,0,0,0,328,488,9.95664875133668,14.93497312700502,0.0,1448.0,391.2307692307692,576.756885191139,332648.5046153846,1,4,0,10,23,0,0,0,1.0,406.88,94.8,614.9333333333333,0,0,0,10172,12,10140,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.7-19764-17414-6,59.166.0.2,19764,149.171.126.7,17414,6,17/02/2015 10:20:07 PM,310,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677.41935483871,155.0,213.5462479183373,306.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,3225.8064516129034,6451.612903225807,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,30408,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.7-149.171.126.7-31998-53-17,59.166.0.7,31998,149.171.126.7,53,17,22/01/2015 07:19:17 PM,1007,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,210526.31578947368,3972.194637537239,335.66666666666663,571.013426578862,995.0,2.0,10.0,10.0,0.0,10.0,10.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,16,16,1986.0973187686195,1986.0973187686195,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,210526,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.7-27952-80-6,59.166.0.5,27952,149.171.126.7,80,6,22/01/2015 07:45:53 PM,3451,6,7,628.0,296.0,314.0,0.0,104.66666666666666,162.1489027612172,148.0,0.0,42.285714285714285,72.21660539819146,267748.47870182554,3767.02405099971,287.5833333333333,504.6142466070373,1778.0,4.0,966.0,193.2,298.03976244789885,686.0,4.0,2898.0,483.0,851.0793147527438,2186.0,4.0,0,0,0,0,200,232,1738.626485076789,2028.3975659229209,0.0,314.0,65.99999999999999,117.67491073030229,13847.384615384612,1,4,0,4,11,0,0,0,1.0,71.07692307692308,104.66666666666669,42.285714285714285,0,0,0,924,4,426592,0,0,0,0,5792,7240,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.9-29693-25-6,59.166.0.9,29693,149.171.126.9,25,6,17/02/2015 09:35:48 PM,341,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8797.653958944282,170.5,238.2949852598665,339.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2932.551319648094,5865.102639296188,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.0-10858-8654-6,59.166.0.6,10858,149.171.126.0,8654,6,22/01/2015 09:18:19 AM,298,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10067.114093959732,149.0,207.88939366884497,296.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3355.704697986577,6711.4093959731545,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,30408,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.4-51295-143-6,59.166.0.1,51295,149.171.126.4,143,6,22/01/2015 09:19:04 AM,771315,120,123,1460.0,8392.0,175.0,0.0,12.166666666666664,27.086643839903903,1448.0,0.0,68.22764227642276,199.1802385437942,12772.991579315843,315.04638182843587,3187.252066115702,8984.728666930161,114726.0,1.0,760742.0,6392.789915966389,12185.037158629662,114726.0,1.0,770758.0,6317.688524590161,12192.502150730576,115814.0,1.0,0,0,0,0,3848,3944,155.57846016219054,159.4679216662453,0.0,1448.0,40.37704918032786,145.15383228371124,21069.635026647768,1,4,0,118,241,0,0,0,1.0,40.54320987654321,12.166666666666666,68.22764227642277,0,0,0,9852,120,12802,0,0,0,0,5792,47784,58,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.6-54292-56852-6,59.166.0.1,54292,149.171.126.6,56852,6,22/01/2015 07:07:12 PM,314,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9554.140127388537,157.0,219.2031021678297,312.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3184.7133757961783,6369.426751592357,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
175.45.176.2-149.171.126.11-60810-179-6,175.45.176.2,60810,149.171.126.11,179,6,18/02/2015 03:18:20 AM,538190,12,9,228.0,186.0,45.0,0.0,19.0,16.525462447112005,45.0,0.0,20.666666666666668,18.06239186818844,769.2450621527714,39.01967706572029,26909.5,32270.119396155093,95041.0,1.0,464805.0,42255.0,52786.43930025968,143985.0,1.0,456092.0,57011.49999999999,75899.34525597513,204975.0,1.0,0,0,0,0,272,196,22.296958323268736,16.72271874245155,0.0,45.0,18.818181818181817,16.902060634125466,285.6796536796537,1,4,0,0,19,0,0,0,0.0,19.714285714285715,19.0,20.666666666666668,0,0,0,414,14,1833,0,0,0,0,16383,16383,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuzzers
59.166.0.8-149.171.126.2-63605-38736-6,59.166.0.8,63605,149.171.126.2,38736,6,22/01/2015 04:39:03 PM,335,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955.223880597016,167.5,232.6381310103741,332.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2985.074626865672,5970.149253731343,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,34752,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.0-16260-5190-6,59.166.0.6,16260,149.171.126.0,5190,6,18/02/2015 05:51:54 AM,130657,22,23,792.0,1050.0,270.0,0.0,36.0,77.92059450247443,433.0,0.0,45.65217391304349,122.7183059233448,14097.981738444936,344.4132346525636,2969.4772727272725,11029.080411367113,52767.0,1.0,130507.0,6214.619047619048,15680.365883729211,53524.0,1.0,130080.0,5912.727272727273,15340.027733823004,52767.0,1.0,0,0,0,0,712,744,168.37980360791997,176.0334310446436,0.0,433.0,40.04347826086958,101.27036563833342,10255.686956521742,1,4,0,22,43,0,0,0,1.0,40.93333333333333,36.0,45.65217391304348,0,0,0,1842,22,14239,0,0,0,0,5792,13032,10,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.8-149.171.126.8-60585-6881-6,59.166.0.8,60585,149.171.126.8,6881,6,18/02/2015 01:16:17 AM,335,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955.223880597016,167.5,231.22391744800103,331.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,2985.074626865672,5970.149253731343,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.8-63894-17075-6,59.166.0.1,63894,149.171.126.8,17075,6,22/01/2015 10:57:46 AM,347,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8645.533141210375,173.5,241.1234123846127,344.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2881.844380403458,5763.688760806916,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,44888,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.0-149.171.126.0-25671-6881-6,59.166.0.0,25671,149.171.126.0,6881,6,18/02/2015 06:18:36 AM,300,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,150.0,209.30360723121808,298.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3333.333333333333,6666.666666666667,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,41992,13032,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.2-55067-80-6,59.166.0.6,55067,149.171.126.2,80,6,17/02/2015 11:30:47 PM,1005259,10,15,948.0,9224.0,241.0,0.0,94.8,122.41532220727564,1448.0,0.0,614.9333333333334,676.0667197280233,10118.785308064887,24.86921280983309,41885.79166666667,203992.80920020072,999601.0,2.0,1003707.0,111523.0,333030.83700349735,999601.0,3.0,1004737.0,71766.92857142858,267381.00717528805,1000753.0,2.0,0,0,0,0,328,488,9.947685123933235,14.921527685899854,0.0,1448.0,391.2307692307692,576.756885191139,332648.5046153846,1,4,0,10,23,0,0,0,1.0,406.88,94.8,614.9333333333333,0,0,0,10172,12,10131,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
